tahun_masuk,ipk,jumlah_mk_gagal,sks_lulus,status_skripsi,jumlah_bimbingan,rata_ip,progress_skripsi_sks,tren_ip,ontime
0.8000000000000114,0.585,0.2857142857142857,0.1282051282051282,0.0,0.4615384615384616,0.585,0.0641025641025641,0.61425,1
0.8000000000000114,0.4850000000000001,1.0,0.7948717948717952,0.75,0.6153846153846154,0.4850000000000001,0.7724358974358976,0.5092500000000001,0
0.0,0.2749999999999999,0.7142857142857142,0.2820512820512824,0.5,0.0,0.2749999999999999,0.3910256410256412,0.2887499999999999,0
1.0,0.565,0.2857142857142857,0.4358974358974361,0.5,0.5384615384615385,0.565,0.46794871794871806,0.5932499999999999,0
1.0,0.31499999999999995,1.0,0.4102564102564106,0.0,0.0,0.31499999999999995,0.2051282051282053,0.33074999999999993,1
1.0,0.2350000000000001,0.42857142857142855,0.5897435897435899,0.25,0.6153846153846154,0.2350000000000001,0.41987179487179493,0.2467500000000001,0
0.20000000000004547,0.55,0.42857142857142855,1.0,0.5,0.5384615384615385,0.55,0.75,0.5775000000000001,0
0.8000000000000114,0.16500000000000004,0.8571428571428571,0.7435897435897436,0.5,0.4615384615384616,0.16500000000000004,0.6217948717948718,0.17325000000000004,0
0.6000000000000227,0.2250000000000001,0.42857142857142855,0.3846153846153846,0.5,0.5384615384615385,0.2250000000000001,0.4423076923076923,0.2362500000000001,0
0.20000000000004547,0.20500000000000007,1.0,0.17948717948717974,0.0,0.15384615384615385,0.20500000000000007,0.08974358974358987,0.21525000000000008,0
1.0,0.30499999999999994,0.8571428571428571,0.4871794871794872,0.0,0.23076923076923078,0.30499999999999994,0.2435897435897436,0.3202499999999999,1
0.20000000000004547,0.815,0.0,0.5897435897435899,1.0,0.8461538461538463,0.815,0.7948717948717949,0.85575,1
0.4000000000000341,0.6100000000000001,0.42857142857142855,0.9230769230769234,0.75,1.0000000000000002,0.6100000000000001,0.8365384615384617,0.6405000000000002,1
0.4000000000000341,0.5249999999999999,0.14285714285714285,0.8717948717948718,0.25,0.5384615384615385,0.5249999999999999,0.5608974358974359,0.5512499999999999,1
0.8000000000000114,0.575,0.42857142857142855,0.4102564102564106,0.5,0.07692307692307693,0.575,0.4551282051282053,0.60375,0
0.8000000000000114,0.375,0.7142857142857142,0.7692307692307692,0.5,0.6153846153846154,0.375,0.6346153846153846,0.39375000000000004,0
1.0,0.18999999999999995,0.42857142857142855,0.4615384615384617,0.0,0.15384615384615385,0.18999999999999995,0.23076923076923084,0.19949999999999996,0
0.20000000000004547,0.81,0.0,0.17948717948717974,0.75,0.8461538461538463,0.81,0.46474358974358987,0.8505000000000001,1
0.6000000000000227,0.21500000000000008,0.8571428571428571,0.1538461538461542,0.0,0.6153846153846154,0.21500000000000008,0.0769230769230771,0.2257500000000001,0
0.8000000000000114,0.51,0.2857142857142857,0.051282051282051544,0.25,0.07692307692307693,0.51,0.15064102564102577,0.5355000000000001,0
0.8000000000000114,0.565,0.14285714285714285,0.641025641025641,0.25,0.07692307692307693,0.565,0.4455128205128205,0.5932499999999999,1
1.0,0.03499999999999992,1.0,0.7948717948717952,0.0,0.23076923076923078,0.03499999999999992,0.3974358974358976,0.036749999999999915,0
0.6000000000000227,0.32499999999999996,0.5714285714285714,0.0,0.25,0.38461538461538464,0.32499999999999996,0.125,0.34124999999999994,0
0.0,0.0,0.5714285714285714,0.6153846153846154,0.5,0.23076923076923078,0.0,0.5576923076923077,0.0,0
0.20000000000004547,0.77,0.0,0.6923076923076925,0.75,0.5384615384615385,0.77,0.7211538461538463,0.8085000000000001,1
0.4000000000000341,0.0,0.42857142857142855,0.6153846153846154,0.25,0.4615384615384616,0.0,0.4326923076923077,0.0,0
1.0,0.20999999999999996,0.7142857142857142,0.5384615384615388,0.5,0.6153846153846154,0.20999999999999996,0.5192307692307694,0.22049999999999997,0
0.0,0.02499999999999991,0.8571428571428571,0.9743589743589745,0.5,0.0,0.02499999999999991,0.7371794871794872,0.02624999999999991,0
0.0,0.7150000000000001,0.14285714285714285,0.0,0.75,0.8461538461538463,0.7150000000000001,0.375,0.7507500000000001,1
0.4000000000000341,0.5700000000000001,0.42857142857142855,0.0,0.25,0.38461538461538464,0.5700000000000001,0.125,0.5985000000000001,1
0.4000000000000341,0.5349999999999999,0.14285714285714285,0.1282051282051282,0.25,0.15384615384615385,0.5349999999999999,0.1891025641025641,0.56175,1
0.4000000000000341,0.31499999999999995,0.42857142857142855,0.7179487179487181,0.0,0.38461538461538464,0.31499999999999995,0.35897435897435903,0.33074999999999993,0
0.4000000000000341,0.4099999999999999,0.7142857142857142,0.30769230769230793,0.25,0.4615384615384616,0.4099999999999999,0.27884615384615397,0.43049999999999994,1
0.0,0.1200000000000001,0.42857142857142855,1.0,0.0,0.38461538461538464,0.1200000000000001,0.5,0.1260000000000001,1
1.0,0.3500000000000001,0.5714285714285714,0.9487179487179489,0.0,0.0,0.3500000000000001,0.47435897435897445,0.3675000000000001,0
0.4000000000000341,0.7450000000000001,0.14285714285714285,0.7179487179487181,0.5,0.07692307692307693,0.7450000000000001,0.608974358974359,0.7822500000000001,1
0.4000000000000341,0.0,1.0,0.7435897435897436,0.0,0.4615384615384616,0.0,0.3717948717948718,0.0,0
0.8000000000000114,0.5900000000000001,0.42857142857142855,0.4615384615384617,0.75,0.5384615384615385,0.5900000000000001,0.6057692307692308,0.6195000000000002,1
0.20000000000004547,0.56,0.2857142857142857,0.9743589743589745,0.5,0.4615384615384616,0.56,0.7371794871794872,0.5880000000000001,1
0.0,0.21500000000000008,0.5714285714285714,0.10256410256410264,0.25,0.6153846153846154,0.21500000000000008,0.17628205128205132,0.2257500000000001,0
0.20000000000004547,0.17500000000000004,0.7142857142857142,0.7692307692307692,0.25,0.5384615384615385,0.17500000000000004,0.5096153846153846,0.18375000000000005,0
0.20000000000004547,0.28,0.5714285714285714,0.6923076923076925,0.25,0.4615384615384616,0.28,0.47115384615384626,0.29400000000000004,1
0.6000000000000227,0.4099999999999999,0.42857142857142855,0.0,0.75,0.6153846153846154,0.4099999999999999,0.375,0.43049999999999994,1
0.6000000000000227,0.69,0.14285714285714285,0.7435897435897436,1.0,0.5384615384615385,0.69,0.8717948717948718,0.7244999999999999,1
0.0,0.94,0.0,0.3846153846153846,1.0,0.4615384615384616,0.94,0.6923076923076923,0.987,0
0.4000000000000341,0.3500000000000001,0.42857142857142855,0.1538461538461542,0.75,0.4615384615384616,0.3500000000000001,0.4519230769230771,0.3675000000000001,1
1.0,0.41999999999999993,0.5714285714285714,0.23076923076923084,0.0,0.07692307692307693,0.41999999999999993,0.11538461538461542,0.44099999999999995,0
0.4000000000000341,0.4650000000000001,0.7142857142857142,0.8717948717948718,0.5,0.0,0.4650000000000001,0.6858974358974359,0.48825000000000013,0
0.0,0.3899999999999999,0.7142857142857142,0.5384615384615388,0.5,0.6153846153846154,0.3899999999999999,0.5192307692307694,0.4094999999999999,0
0.8000000000000114,0.76,0.14285714285714285,0.5897435897435899,1.0,0.6923076923076923,0.76,0.7948717948717949,0.798,1
0.6000000000000227,0.2749999999999999,0.8571428571428571,0.1538461538461542,0.0,0.5384615384615385,0.2749999999999999,0.0769230769230771,0.2887499999999999,0
1.0,0.605,0.42857142857142855,0.8717948717948718,0.75,0.4615384615384616,0.605,0.8108974358974359,0.63525,0
1.0,0.43999999999999995,0.8571428571428571,0.5897435897435899,0.25,0.3076923076923077,0.43999999999999995,0.41987179487179493,0.46199999999999997,1
0.6000000000000227,0.0,1.0,0.025641025641025994,0.5,0.15384615384615385,0.0,0.262820512820513,0.0,0
1.0,0.375,0.7142857142857142,0.7179487179487181,0.0,0.5384615384615385,0.375,0.35897435897435903,0.39375000000000004,0
0.0,0.635,0.14285714285714285,0.5384615384615388,0.5,0.0,0.635,0.5192307692307694,0.6667500000000001,1
0.8000000000000114,0.675,0.14285714285714285,0.6153846153846154,0.5,0.6153846153846154,0.675,0.5576923076923077,0.7087500000000001,1
0.20000000000004547,0.43999999999999995,0.42857142857142855,0.6153846153846154,0.5,0.15384615384615385,0.43999999999999995,0.5576923076923077,0.46199999999999997,0
0.20000000000004547,0.81,0.14285714285714285,0.641025641025641,0.75,0.7692307692307694,0.81,0.6955128205128205,0.8505000000000001,1
0.20000000000004547,0.5800000000000001,0.2857142857142857,0.0,0.25,0.5384615384615385,0.5800000000000001,0.125,0.6090000000000001,1
0.20000000000004547,0.355,0.5714285714285714,0.5128205128205128,0.25,0.07692307692307693,0.355,0.3814102564102564,0.37274999999999997,1
0.4000000000000341,0.6699999999999999,0.0,0.0,0.75,0.6153846153846154,0.6699999999999999,0.375,0.7034999999999999,1
0.20000000000004547,0.585,0.2857142857142857,0.0769230769230771,0.0,0.07692307692307693,0.585,0.03846153846153855,0.61425,0
0.20000000000004547,0.2450000000000001,0.5714285714285714,0.8461538461538463,0.25,0.6153846153846154,0.2450000000000001,0.5480769230769231,0.25725000000000015,0
1.0,0.44999999999999996,0.42857142857142855,0.666666666666667,0.25,0.23076923076923078,0.44999999999999996,0.4583333333333335,0.4725,0
0.8000000000000114,0.4099999999999999,0.5714285714285714,0.7948717948717952,0.5,0.3076923076923077,0.4099999999999999,0.6474358974358976,0.43049999999999994,1
0.6000000000000227,0.575,0.14285714285714285,0.0769230769230771,0.75,0.4615384615384616,0.575,0.41346153846153855,0.60375,1
0.8000000000000114,0.0,0.7142857142857142,0.8717948717948718,0.25,0.07692307692307693,0.0,0.5608974358974359,0.0,0
0.8000000000000114,0.5149999999999999,0.2857142857142857,0.0769230769230771,0.5,0.38461538461538464,0.5149999999999999,0.28846153846153855,0.54075,1
0.0,0.585,0.14285714285714285,0.5897435897435899,0.0,0.6153846153846154,0.585,0.29487179487179493,0.61425,0
0.20000000000004547,0.625,0.42857142857142855,0.5384615384615388,1.0,0.8461538461538463,0.625,0.7692307692307694,0.65625,1
0.0,0.69,0.0,0.1538461538461542,1.0,0.4615384615384616,0.69,0.5769230769230771,0.7244999999999999,1
1.0,0.22999999999999998,0.7142857142857142,0.10256410256410264,0.25,0.0,0.22999999999999998,0.17628205128205132,0.2415,1
1.0,0.365,1.0,0.2820512820512824,0.0,0.3076923076923077,0.365,0.1410256410256412,0.38325,0
0.0,0.42999999999999994,0.7142857142857142,0.025641025641025994,0.25,0.15384615384615385,0.42999999999999994,0.137820512820513,0.45149999999999996,0
0.0,0.29499999999999993,0.8571428571428571,0.1282051282051282,0.5,0.15384615384615385,0.29499999999999993,0.3141025641025641,0.3097499999999999,0
0.8000000000000114,0.4650000000000001,0.8571428571428571,0.8205128205128207,0.5,0.38461538461538464,0.4650000000000001,0.6602564102564104,0.48825000000000013,0
0.8000000000000114,0.0,0.5714285714285714,0.5128205128205128,0.0,0.4615384615384616,0.0,0.2564102564102564,0.0,0
0.0,0.71,0.14285714285714285,0.30769230769230793,1.0,0.9230769230769231,0.71,0.653846153846154,0.7454999999999999,1
0.20000000000004547,0.665,0.14285714285714285,0.5384615384615388,0.5,0.3076923076923077,0.665,0.5192307692307694,0.69825,0
0.6000000000000227,0.5349999999999999,0.2857142857142857,0.6153846153846154,0.0,0.38461538461538464,0.5349999999999999,0.3076923076923077,0.56175,0
0.8000000000000114,0.08499999999999996,0.42857142857142855,0.0,0.0,0.23076923076923078,0.08499999999999996,0.0,0.08924999999999997,1
1.0,0.45999999999999996,0.42857142857142855,0.35897435897435903,0.5,0.4615384615384616,0.45999999999999996,0.4294871794871795,0.483,0
0.20000000000004547,0.44999999999999996,0.5714285714285714,0.4615384615384617,0.0,0.38461538461538464,0.44999999999999996,0.23076923076923084,0.4725,0
0.4000000000000341,0.31000000000000005,0.5714285714285714,0.30769230769230793,0.25,0.23076923076923078,0.31000000000000005,0.27884615384615397,0.32550000000000007,1
0.6000000000000227,0.5700000000000001,0.42857142857142855,0.3846153846153846,0.25,0.38461538461538464,0.5700000000000001,0.3173076923076923,0.5985000000000001,0
0.20000000000004547,0.75,0.0,0.1282051282051282,0.75,0.4615384615384616,0.75,0.4391025641025641,0.7875000000000001,1
0.0,0.42999999999999994,0.8571428571428571,0.5897435897435899,0.5,0.38461538461538464,0.42999999999999994,0.5448717948717949,0.45149999999999996,0
0.0,0.44999999999999996,0.7142857142857142,0.8461538461538463,0.0,0.4615384615384616,0.44999999999999996,0.42307692307692313,0.4725,1
1.0,0.8049999999999999,0.14285714285714285,0.7948717948717952,0.75,0.4615384615384616,0.8049999999999999,0.7724358974358976,0.84525,1
0.8000000000000114,0.71,0.0,0.5128205128205128,1.0,0.5384615384615385,0.71,0.7564102564102564,0.7454999999999999,1
1.0,0.375,0.7142857142857142,0.6923076923076925,0.5,0.3076923076923077,0.375,0.5961538461538463,0.39375000000000004,0
0.20000000000004547,0.5149999999999999,0.14285714285714285,0.666666666666667,0.25,0.4615384615384616,0.5149999999999999,0.4583333333333335,0.54075,1
0.0,0.345,0.7142857142857142,0.4358974358974361,0.5,0.23076923076923078,0.345,0.46794871794871806,0.36224999999999996,0
1.0,0.8999999999999999,0.14285714285714285,0.8717948717948718,1.0,0.4615384615384616,0.8999999999999999,0.9358974358974359,0.945,1
0.6000000000000227,0.5900000000000001,0.42857142857142855,0.7179487179487181,0.25,0.23076923076923078,0.5900000000000001,0.48397435897435903,0.6195000000000002,0
0.8000000000000114,0.5800000000000001,0.2857142857142857,0.7948717948717952,0.25,0.4615384615384616,0.5800000000000001,0.5224358974358976,0.6090000000000001,0
0.6000000000000227,0.3500000000000001,0.8571428571428571,0.0769230769230771,0.25,0.0,0.3500000000000001,0.16346153846153855,0.3675000000000001,0
0.20000000000004547,0.635,0.42857142857142855,0.6923076923076925,1.0,0.4615384615384616,0.635,0.8461538461538463,0.6667500000000001,1
0.8000000000000114,0.345,0.8571428571428571,0.17948717948717974,0.0,0.6153846153846154,0.345,0.08974358974358987,0.36224999999999996,0
1.0,0.815,0.14285714285714285,0.30769230769230793,1.0,0.6153846153846154,0.815,0.653846153846154,0.85575,1
1.0,0.3700000000000001,0.8571428571428571,0.6153846153846154,0.25,0.38461538461538464,0.3700000000000001,0.4326923076923077,0.3885000000000001,0
0.8000000000000114,0.395,0.8571428571428571,0.666666666666667,0.75,0.6923076923076923,0.395,0.7083333333333335,0.41475000000000006,0
0.4000000000000341,0.5800000000000001,0.2857142857142857,0.6923076923076925,0.75,0.7692307692307694,0.5800000000000001,0.7211538461538463,0.6090000000000001,1
0.8000000000000114,0.8200000000000001,0.14285714285714285,0.5384615384615388,1.0,0.5384615384615385,0.8200000000000001,0.7692307692307694,0.8610000000000001,1
0.4000000000000341,0.09499999999999997,1.0,0.23076923076923084,0.5,0.5384615384615385,0.09499999999999997,0.3653846153846154,0.09974999999999998,0
0.6000000000000227,0.76,0.0,0.8974358974358974,0.75,1.0000000000000002,0.76,0.8237179487179487,0.798,1
0.6000000000000227,0.10499999999999998,0.42857142857142855,0.4615384615384617,0.25,0.38461538461538464,0.10499999999999998,0.35576923076923084,0.11024999999999999,0
0.0,0.7849999999999999,0.0,0.1538461538461542,1.0,1.0000000000000002,0.7849999999999999,0.5769230769230771,0.8242499999999999,1
0.8000000000000114,0.615,0.14285714285714285,0.9743589743589745,1.0,0.6923076923076923,0.615,0.9871794871794872,0.64575,1
1.0,0.4650000000000001,0.8571428571428571,0.7435897435897436,0.5,0.15384615384615385,0.4650000000000001,0.6217948717948718,0.48825000000000013,1
0.6000000000000227,0.43999999999999995,0.5714285714285714,0.5128205128205128,0.5,0.3076923076923077,0.43999999999999995,0.5064102564102564,0.46199999999999997,0
0.20000000000004547,0.43500000000000005,0.8571428571428571,0.5384615384615388,0.25,0.5384615384615385,0.43500000000000005,0.3942307692307694,0.4567500000000001,0
0.20000000000004547,0.615,0.2857142857142857,0.6153846153846154,1.0,0.7692307692307694,0.615,0.8076923076923077,0.64575,1
0.6000000000000227,0.645,0.2857142857142857,0.2820512820512824,0.75,0.8461538461538463,0.645,0.5160256410256412,0.67725,1
0.0,0.72,0.14285714285714285,0.7948717948717952,0.75,0.7692307692307694,0.72,0.7724358974358976,0.756,1
0.6000000000000227,0.44500000000000006,0.5714285714285714,0.10256410256410264,0.75,0.6923076923076923,0.44500000000000006,0.4262820512820513,0.4672500000000001,0
0.0,0.5800000000000001,0.2857142857142857,0.2051282051282053,0.0,0.07692307692307693,0.5800000000000001,0.10256410256410264,0.6090000000000001,0
0.6000000000000227,0.21500000000000008,0.8571428571428571,0.7435897435897436,0.0,0.5384615384615385,0.21500000000000008,0.3717948717948718,0.2257500000000001,0
0.4000000000000341,0.565,0.14285714285714285,0.8461538461538463,0.5,0.4615384615384616,0.565,0.6730769230769231,0.5932499999999999,0
0.20000000000004547,0.45500000000000007,0.8571428571428571,0.5641025641025643,0.25,0.07692307692307693,0.45500000000000007,0.40705128205128216,0.4777500000000001,1
0.0,0.54,0.2857142857142857,0.10256410256410264,0.5,0.0,0.54,0.3012820512820513,0.5670000000000001,1
0.8000000000000114,0.44999999999999996,1.0,0.35897435897435903,0.5,0.23076923076923078,0.44999999999999996,0.4294871794871795,0.4725,0
1.0,0.52,0.42857142857142855,0.9230769230769234,0.0,0.3076923076923077,0.52,0.4615384615384617,0.546,1
0.0,0.44999999999999996,0.8571428571428571,0.4358974358974361,0.0,0.0,0.44999999999999996,0.21794871794871806,0.4725,1
1.0,0.8400000000000001,0.14285714285714285,0.4102564102564106,0.5,0.15384615384615385,0.8400000000000001,0.4551282051282053,0.8820000000000001,0
0.6000000000000227,0.845,0.14285714285714285,0.35897435897435903,0.75,0.9230769230769231,0.845,0.5544871794871795,0.88725,1
0.0,0.56,0.14285714285714285,0.8974358974358974,0.5,0.3076923076923077,0.56,0.6987179487179487,0.5880000000000001,0
0.6000000000000227,0.16500000000000004,0.7142857142857142,0.9230769230769234,0.0,0.5384615384615385,0.16500000000000004,0.4615384615384617,0.17325000000000004,0
0.8000000000000114,0.6200000000000001,0.42857142857142855,0.666666666666667,1.0,0.6153846153846154,0.6200000000000001,0.8333333333333335,0.6510000000000001,1
0.6000000000000227,0.4850000000000001,0.7142857142857142,0.4102564102564106,0.5,0.4615384615384616,0.4850000000000001,0.4551282051282053,0.5092500000000001,0
0.8000000000000114,0.3899999999999999,1.0,1.0,0.75,0.5384615384615385,0.3899999999999999,0.875,0.4094999999999999,0
0.0,0.615,0.14285714285714285,0.30769230769230793,1.0,0.8461538461538463,0.615,0.653846153846154,0.64575,1
0.4000000000000341,0.5,0.42857142857142855,0.4871794871794872,0.5,0.23076923076923078,0.5,0.4935897435897436,0.525,0
1.0,0.3500000000000001,0.5714285714285714,1.0,0.0,0.38461538461538464,0.3500000000000001,0.5,0.3675000000000001,1
0.0,0.885,0.14285714285714285,0.8717948717948718,0.5,0.3076923076923077,0.885,0.6858974358974359,0.92925,0
0.0,0.865,0.0,0.8974358974358974,0.5,0.15384615384615385,0.865,0.6987179487179487,0.90825,0
0.0,0.595,0.14285714285714285,0.4102564102564106,0.0,0.3076923076923077,0.595,0.2051282051282053,0.62475,0
0.8000000000000114,0.665,0.14285714285714285,0.5641025641025643,0.75,0.6153846153846154,0.665,0.6570512820512822,0.69825,1
0.0,0.5700000000000001,0.42857142857142855,0.3333333333333335,0.0,0.07692307692307693,0.5700000000000001,0.16666666666666674,0.5985000000000001,0
0.8000000000000114,0.5249999999999999,0.42857142857142855,0.3846153846153846,0.25,0.6153846153846154,0.5249999999999999,0.3173076923076923,0.5512499999999999,0
0.4000000000000341,0.42999999999999994,0.7142857142857142,0.30769230769230793,0.75,0.6153846153846154,0.42999999999999994,0.528846153846154,0.45149999999999996,0
0.6000000000000227,0.49,1.0,0.2564102564102564,0.5,0.15384615384615385,0.49,0.3782051282051282,0.5145,0
0.8000000000000114,0.31499999999999995,0.8571428571428571,0.4102564102564106,0.5,0.15384615384615385,0.31499999999999995,0.4551282051282053,0.33074999999999993,0
1.0,0.5349999999999999,0.14285714285714285,0.9230769230769234,0.25,0.07692307692307693,0.5349999999999999,0.5865384615384617,0.56175,1
0.0,0.2450000000000001,0.7142857142857142,0.7179487179487181,0.25,0.0,0.2450000000000001,0.48397435897435903,0.25725000000000015,0
0.4000000000000341,0.365,0.7142857142857142,0.8461538461538463,0.25,0.3076923076923077,0.365,0.5480769230769231,0.38325,0
0.4000000000000341,0.3700000000000001,0.7142857142857142,0.2564102564102564,0.5,0.38461538461538464,0.3700000000000001,0.3782051282051282,0.3885000000000001,0
0.0,0.6699999999999999,0.14285714285714285,0.3846153846153846,1.0,0.6153846153846154,0.6699999999999999,0.6923076923076923,0.7034999999999999,1
0.4000000000000341,0.49,0.42857142857142855,0.6153846153846154,0.5,0.38461538461538464,0.49,0.5576923076923077,0.5145,0
0.20000000000004547,0.54,0.14285714285714285,0.1282051282051282,0.5,0.4615384615384616,0.54,0.3141025641025641,0.5670000000000001,1
0.8000000000000114,0.5549999999999999,0.14285714285714285,0.30769230769230793,0.5,0.6153846153846154,0.5549999999999999,0.40384615384615397,0.58275,0
0.0,0.7150000000000001,0.14285714285714285,0.4102564102564106,1.0,0.4615384615384616,0.7150000000000001,0.7051282051282053,0.7507500000000001,0
0.0,0.41500000000000004,0.5714285714285714,0.4358974358974361,0.5,0.5384615384615385,0.41500000000000004,0.46794871794871806,0.4357500000000001,0
0.4000000000000341,0.595,0.2857142857142857,0.1282051282051282,0.5,0.38461538461538464,0.595,0.3141025641025641,0.62475,1
0.20000000000004547,0.18500000000000005,0.8571428571428571,0.8461538461538463,0.5,0.5384615384615385,0.18500000000000005,0.6730769230769231,0.19425000000000006,0
0.4000000000000341,0.655,0.0,0.051282051282051544,1.0,0.7692307692307694,0.655,0.5256410256410258,0.6877500000000001,1
0.20000000000004547,0.5349999999999999,0.42857142857142855,0.6153846153846154,0.5,0.6153846153846154,0.5349999999999999,0.5576923076923077,0.56175,1
0.4000000000000341,0.3700000000000001,0.8571428571428571,0.2564102564102564,0.5,0.07692307692307693,0.3700000000000001,0.3782051282051282,0.3885000000000001,0
0.8000000000000114,0.8799999999999999,0.14285714285714285,0.641025641025641,1.0,0.6153846153846154,0.8799999999999999,0.8205128205128205,0.9239999999999999,1
1.0,0.3700000000000001,0.7142857142857142,0.7435897435897436,0.0,0.3076923076923077,0.3700000000000001,0.3717948717948718,0.3885000000000001,0
0.6000000000000227,0.53,0.2857142857142857,0.0,0.5,0.15384615384615385,0.53,0.25,0.5565000000000001,0
0.4000000000000341,0.4850000000000001,0.42857142857142855,0.4358974358974361,0.75,0.4615384615384616,0.4850000000000001,0.5929487179487181,0.5092500000000001,0
0.4000000000000341,0.7,0.14285714285714285,0.0769230769230771,0.5,0.6153846153846154,0.7,0.28846153846153855,0.735,1
0.0,0.7150000000000001,0.14285714285714285,0.7435897435897436,0.5,0.6153846153846154,0.7150000000000001,0.6217948717948718,0.7507500000000001,1
0.0,0.8049999999999999,0.0,0.641025641025641,1.0,0.8461538461538463,0.8049999999999999,0.8205128205128205,0.84525,1
